710,Via  Huracn Sandy SNAeos en Nueva York son NAnificados va TwitNA GuarNA Nacional NAa ManhNAan,10.48801,-66.87919,30,10,35
711,Just as I donNAd to the ONAa NA I am NA to the AmNAan Red Cross for victims of Hurricane Sandy,36.81508268,-93.92605051,3,19,28
712,1st sandyNA NAi hope d end is not NA near,27.4856072,94.9449796,1,11,11
713, ChNAplum  NAgleling stay safe na sis  NAnks nNA sis Hope NAryone NA affected stay safe and NAt Sandy NAl bNAs away NAn,42.3505416,-71.12185531,29,12,42
714,SNAe aux NA NA NA le NAage du NA Sandy le gouNAnemNA NA la NAne de NAdredi NA NA NA Hati,18.92126,-72.00567,26,0,51
715,Im uNAg Wyse PocketCNA to co NA my power and inNANA are up duNA Sandy  So far no NAntime while I am stuck far away,38.6035458,-90.442331,29,21,54
716,OKCStormWatcher RT wNAground Sandy StNA by stNA impNA NA by WNAAngela httptcorpEmQ1jR,39.00262792,-87.91581578,28,23,48
717,My NA NAt got NA NAn the NA by the wind wtf sandy,41.11185066,-73.42812888,29,22,58
718,Sandy bgz,31.58080581,-101.6691406,31,6,10
719,HurricaneSandy calm NAel NAn NA,54.7486853,-1.35777737,29,19,18
720,ThatAwkwardMomNA when julesyP doesnt get the spongeNA NAerences aNA HurricaneSandy kNAyjinx,39.4500072,-74.6390074,31,20,4
721,Sandy is a bad NAch,42.9691768,-78.8447834,30,14,40
722,AnaPatriciaTV  NA la NA por NA Ana  NA tarNA ya que Sandy esta NA I no NAdo NAir,41.71955954,-72.19175826,29,19,9
723,Holy fuckin shit HurricaneSandy is a mean NA PrNArs to the EastCoast ,46.08614185,-100.6276894,30,1,30
724,SacramNAoNPRC our Baltimore redNA NA has a new NA  sandy httptco3zLFOGmV,39.317289,-76.699411,30,2,59
725,BREAKING Hurricane Sandy NA to NAtics the NAm Frankenstorm NAts her NA sandy,39.9429331,-75.1818718,29,16,16
726,Doing medical at a NA for HurricaneSandy NAily I can still KCCO theCHIVE,39.40755652,-74.52748288,31,18,13
727,So ey NA NAricane sandy youre a joke,37.04459083,-76.40441855,30,16,30
728,OK je NA NA que louragan Sandy NA seulemNA le NA La NA du NA NA NAs NA je NA le dis NA,49.28378622,0.17954059,31,8,48
729,Fuck you Sandy FUCK,44.67091848,-63.53751428,31,13,57
730,ny is NA going to hNA a serious NA NA NA NAckNAakesbrNAlyn2012 sandy,40.7195168,-73.9562219,29,21,6
731,ENAybody NA up sandy HurricaneParty NAhard,41.22203044,-73.02828541,29,16,58
732,amp you NANAt I was NAding NAsandy NArolls pigNAaNA NA httptcowc3qwGL1,40.72017706,-73.43427605,30,5,40
733,Mucha NArza NAa toda NA gNAe que esta suNAendo el NAacan Sandy NA el NAimo de victNAs NA NA,42.59455371,-5.56994309,30,7,30
734,Sandy NAs Robert Fulton NAstuy httptcogk6CZppQ,40.679599,-73.932617,29,17,25
735,Esse NA do furaco sandy me NA NA NA o NA NA em 2012,-22.9804422,-45.5551585,30,15,26
736,ProbaNA my last viNA to the NA oNA the next few days Oh the NA Hurricane Sandy  PlaNA Fitness httptcoc2flx7O4,41.3208608,-72.85982987,27,19,43
737,New NYCspecific Hurricane Sandy NA fNAuNA NA zNA open NAs wNAher info amp lNA NA httptcoXIU9bkl5 NA,40.67702654,-73.95797628,30,4,31
738,UmbrNAa diNAtegrNAd afNA one NA Now NAt anNA umbrNAa NA Sandy nyc,40.760685,-73.96699,29,16,46
739,Dirty Jersey needed a good NA NAandy,40.3777903,-75.2874429,29,20,35
740,I am NANAng NAry updNA from back home Praying for all my Long Island NAends and family sandy,39.006959,-88.716307,30,2,21
741,Sandy bxn i love you NAs sharenywqenNAm NAonorttucker riaubNAes toNAbNAelove grNA tiNA,37.51183986,-120.8292969,30,1,32
742,PwotNAyNAivil Ouragan Sandy  NA aux CNAsSud20121024 httptcoyHLuP4PP Les CNAs NANAwood CMorganHNAld,18.52106069,-72.3007802,25,1,55
743,NA working thru Sandy here in USA Will lNAen to NA NA When NAl Diaby be back He is NA to NA NA FansForum,40.3207937,-76.06988895,29,19,30
744,Damn it feels like me amp this NAch sandy are the only NA out here,42.6273321,-72.5376269,29,21,30
745,Hurricane Sandy is here Damn you Sandy  West Freehold NJ httptcoevaAiARy,40.24183132,-74.30233955,29,16,30
746,HUB de NA del WSJ en las NA de Dow JNA en NAde el NA del NAnal de maNA NA FoxNews sandy httptcoSyPfibYi,40.75896055,-73.98236356,31,20,49
747,Sandy bgz,33.99052104,-112.6247065,31,11,18
748,Is this Gods ManhNAan Project Sandy,29.8703622,77.8950424,30,2,52
749,PRNewser socialmeNA sNANA a lot of fNAe info and fake NAs aNA Sandy NANAday CommFail httptcoLDGnwNyc,33.63113133,-112.4524455,30,19,44
750,Imagine if Hurricane Sandy gNA you a NA on your front NA,53.79025466,-2.72027723,31,14,52
751,Feels NA to NAgine I NA leNA NAhNAan if I needed to  NNAr NA so NA  we are NA a sad movie right now Sandy,40.75844294,-73.98559346,30,1,57
752,NA WNYC sandy NA service NA at home with the help of NA NA NA free NAi tower walk out the door and its gone,40.8717162,-73.0079262,31,17,48
753,Its NA in my house Thank you NAricane sandy NA,41.2784921,-84.1266928,29,22,44
754,Hurricane sandy Is what was goin NAn in NA movie 2012,32.4657703,-84.92412667,30,23,1
755,Where are NAs needed in Hoboken today RT TheBoken Mayor Dawn Ziimmer to gNA NAss NA at NA today re HurricaneSandy,40.74609563,-74.02965479,5,17,58
756,Lost power for a while there NAt got it back HurricaneSandy NAricaneNAz,41.62067736,-71.48928177,29,23,11
757,Were alNA here NANAhebeach NA NANAowNA   Sandy Beach Park httptcoXAvsygdx,21.28629534,-157.6712751,1,0,47
758,NA en el AVE la NA es NA NA protNAnNAa se NA Sandy NAculasconSandy fb,41.51713376,-0.51630164,29,20,30
759,"velizaNAhNA NA
Ya NA NA NAtino New york con sandy NAa NA mas a NAvo NANAja

Merci por el tNAo NA",41.61139159,2.1449272,30,14,12
760,Sandy got NAt Wet,38.9664211,-76.52542063,29,23,21
761,NAricane sandy blew the NAer NA off the NA in the NA  wow all NAt wind NA last night amp NAts all she did ,39.9766386,-75.2395014,30,13,59
762,With NArything Im NAing aNA HurricaneSandy Im NA aNA my NA to Newark  and its not until next TNAsday,33.37808029,-111.936314,29,3,14
763,I dont like all of tNAe NA aNA Hurricane Sandy,40.16390485,-80.2516354,29,1,58
764,"AGORA EU FIQUEI DOCE
DOCE DOCE RNASandy NA cNAas com NA  KOAKSOAKOSA Via NA",44.30107498,12.34443378,27,22,27
765,Oh and fuck my NA too for not NAing a genNAtor when I told NA too weNA before sandy NAhhh,40.7535437,-73.2723381,3,16,21
766,MuktarDjNANAv    Sandy,40.50680646,72.80720688,30,16,36
767,NA MissANAee yea u NANA be nigga get sandy up ur ass lmfao Nah jk jk,40.79773,-73.99984,31,2,43
768,Pray for the safety of NAryone in the NA the next NA of days and NA This could be NA sandy hopeNAhebest,31.58426045,-84.21113122,29,13,14
769,Leak getNA NA with a NA NA sandy lNAfromtheberks NA roNANAhh kylanovNA morganwheNA NA ,38.93696,-77.08463,29,20,16
770,HNAlloooooo Sandy,41.65156874,-73.91516497,29,17,10
771,itsNeutronNIGGA RIGHT lmfao fuck Sandy i aint NA with NAt NAch NAght ,40.7628936,-74.30424587,28,21,54
772,CNA be safe sandy httptcox3SdYxAI,39.2838758,-74.5699583,30,15,3
773,May God Strenghen and NAor NAse affected by Sandy,-5.8296316,13.4618121,31,9,1
774,LevNAo NA oraciNA por NAs NAros NA la NA y NA que NA por el NA de Sandy,19.38612614,-99.19397396,30,15,40
775,That NA sandy is on her way to CT She is gonna bNA NArybody Stay safe NAryone HurricaneSandy,41.94207051,-72.60480569,29,12,19
776,Im so NA right now HurricaneSandy,41.38704842,-72.89702233,29,18,30
777,sandy frankenstorm lNArNAm  RNAre Beach httptcorvj42tFP,42.40869227,-70.99090576,30,1,7
778,NY ya se la NA NETA httptco4lLBZTuK,20.74495582,-103.3995711,30,23,12
779,EstaNA Furaco Sandy j NA NA NAos 10 NAes nos EUA NA CNN,-5.79228141,-35.18691075,30,2,46
780,Praying for the EASTCOAST Lord we ask you be with our people HURRICANE SANDY no joke,37.6643241,-122.4808589,30,5,12
781,Sandy NA hard as hNA right now,40.71500363,-73.82149148,29,16,37
782,Wait what NAed to the NAch did sandy take it,34.024606,-117.6872854,29,23,33
783,Desde que a Sandy NA Furaco s NA eNANAs ,-3.1398942,-60.0092332,30,3,6
784,NA Sandy NA wit me NA why she left my power n shit on lol NA NA of got cool wit sandy lol lmao,37.23515723,-77.42037774,30,15,55
785,NA come oNA for the HurricaneSandy NAty I dont hNA work Monday or TNAday Its like a snow day at IUP,40.03155502,-75.2253321,28,17,3
786,Bak to sleep NA NAnkssandy,41.13982815,-81.25546787,30,11,5
787,Veo las NAgenes del Huracn Sandy y me NA NA NA NA me NAe que volNA NAes de Miami por el Huracn Floyd s,-33.39952597,-70.55050917,30,5,7
788,NA Smoking before I NA by NAricane sandy its bNA NAl nigga,41.66728592,-74.09638214,29,4,10
789,WNAher ok right now no NAn of Sandy WNA see what this NAning NA On an optimNAic NA its Baltimore Beer Week,39.29202821,-76.61729832,28,13,11
790,Kanye MT RollingStone SpNAstNA Bon Jovi SNA and Billy Joel yo NAy a NAefit NA for Sandy victims httptcoQ3FK1rg2,43.0701624,-89.4543303,1,13,20
791,Did he NAt call Hurricane Sandy Hurricane Katrina,43.13763809,-79.03578451,30,23,34
792,AfNANA Only tree NAt fNA on the NA HurricaneSandy   Gulf Gas Station httptcoTDseharS,40.72000595,-73.76152,30,15,32
793,I NAlly dont see what the big NA isMeteorologNA Katy PNAy NA us NAt afNA a NAricane coNA a NA NAricanNAndy,32.65459824,-85.44904327,30,12,3
794, NAece que o Furaco Sandy NA NA NAi NA INTEIRO NA NA to com NA pNAa NA AAAAR,-22.5422886,-44.1791326,30,9,10
795,Sandy viNAs DoNA NJ storm NAage in my tNA  httptcozSNf1fOB iReport,40.8904552,-74.5611503,30,13,35
796,A Sandy NA NAts NAt shit I dont like Bang bang CarrieKay,43.83707053,-79.33162512,30,12,9
797,Mornin NA NA BNAaNath IamAiv KiNA NA NA Sandy la NA NY,19.47549946,-70.68008821,29,13,14
798,Im NA dolla dolla NA yall dolla dolla NA yall nyc sandy  McFNAens Saloon w 2 NAs httptcolJHDexSq,40.74992039,-73.9723307,30,21,36
799,Feeling NAy to be in FL afNA lNAing at all the sandy NANAction Feels NA httptcoIr671WyO,27.11051815,-82.44709322,31,20,39
800,Im at Frankenstorm Apocalypse  Hurricane Sandy New York NY w NA NAs httptcobEKFnwfT,40.78963975,-73.79241943,28,23,17
801,nNANAill IbukunM SNAeh16 Cobhoza World is NA an end funny wNAherNAricane Sandyppl coNAg out of the NAt amp now this Lol,-26.34383,28.18466,1,15,27
802,On my walk to work today I NAgined John Travolta NAg Hurricane SANDY and NA out NA By myNA In front of NAersby,43.4509669,-80.4854809,29,15,59
803,Did not trNAortrNA  Did not NA up  StuNAd all night  And Sandy NA my house worstNAowNANAr ,39.86375125,-75.3561082,1,2,40
804,There best not be school Tom sandy,41.8271473,-71.1225604,29,22,32
805,ENA ClyNA NAd for NAricane sandy ClyNA nNAr NAs I NAt wNA my NA ,39.03161451,-77.5191482,29,17,15
806,SandyLindsay ok Vlw,-22.2550336,-53.3437772,31,4,15
807,Crazy WNAher like this for this whole week Hurricane Sandy,43.7328694,-79.3591766,28,21,54
808,Sandy NAy nice in new york,51.433884,-2.53834253,29,21,21
809,Sandy oh sandy,41.7976316,-71.4545523,28,20,52
810,PourNA on NA touNAs les NA NA de NA aux NAaNAopNA NA  sandy,43.06284041,6.1491177,30,10,14
811,Sick amp old people in the NAs could use help getNA their reNAf suppNAs up the stairwNAs if you NA Sandy httptcoobux571O,40.716833,-73.973334,2,18,3
812,EmmyCurley r u mad its NA windy there lol NAricanNAndy,54.58430076,-5.90516928,30,13,55
813,LoNAaceee Damn 33 NA due to NAricane Sandy PrNArs going out  NA RIP ,32.52414569,-92.71144703,30,19,8
814,Fuck were going to be swimNAg here in NA HurricaneSandy NA ,40.79608324,-74.06458134,29,2,12
815,NA What Lady Liberty is up NA HurricaneSandy crazy NAying httptcoiw3cYX78 NAts fake,34.2809086,-88.36982652,29,21,18
816,The front NA of The Record here in Bergen County NJ HurricaneSandy is of NA the big NA httptcod2aNEhTw,40.8877733,-74.0489332,29,17,16
817,GetNA tNAed up NAingsandy coolestpeopleNA,41.47451454,-75.6126017,30,5,22
818,Otra vctNA de Sandy La NA NY no va,42.54072725,-2.83639788,3,13,21
819,I was gone go tNA or trNAin till sandy came NA and now i hNA no NA lol,38.58854174,-75.29669171,31,13,43
820,this was a tNAphone NA NANAday sandy  NYU Langone Medical CNAer httptcoCQpyNfit,40.74167305,-73.97428784,30,23,6
821,Its all fun and NAs until Sandy coNA and NA our shit up NA,42.97002045,-85.88496292,29,21,5
822,First tree to bNAk NA the NAeet E5th HurricaneSandy NYC httptcoSoJDpMyi,40.7249,-73.9834,29,18,19
823,MaithBerkley m11wolNAger hopeNA NAricane sandy NAl let u NAs go,42.45497189,-75.09125635,28,23,37
824,MaNAFrgl  NA si c est un ouragan NA les info sa NA Louragan sandy  G pa vu NA du NA NA NA,48.00463065,2.74046636,30,9,46
825,HurricaneSandy you are 6 NAsNA lNA to the NAy shore,43.08040508,-89.37842446,29,17,7
826,Most NA NAs hNA alNAdy bNA moved off of the TheNA in NANAation for sandy NA httptcoHovruxVc,38.87828955,-77.02409514,26,21,18
827,Come at me sandy,44.1837961,-77.0786434,29,20,3
828,I NAder what NAd NAed if Sandy came on NAction week,40.9154257,-74.32044488,29,4,0
830,ALL BROADWAY SHOWS CANCELLED TONIGHT AND TOMORROW NIGHT Sandy,40.81435336,-74.07403923,28,18,24
831,Im at Frankenstorm Apocalypse  Hurricane Sandy Philadelphia PA w NA NAs httptcoupvQrf90,39.95241819,-75.16345739,30,2,47
832,In Hurricane Sandys Fury The Fingerprint Of ClimNA CNAe httptcolWqBwO3Z,56.1226873,-3.7882965,3,21,10
833,Parking lot is NA thing my car is named afNA a NA Sandy httptco92L3GiVC,38.407646,-75.55858,29,22,21
834,PaulMillerAudi is still open BecauseWeSuck Work Audi Fml HurricaneSandy Hurricane   Paul Miller Audi httptcoNcYpU5Gk,40.85767512,-74.35456753,29,12,5
835,no NA NAsa NA NA NA tNAa RT portalR7 Sandy NA ligeiramNAe NA vNAos e NA tNAa em NA NA,-27.8074063,-50.3200587,29,23,48
836,Toure This is the most NA Sandy pic Ive sNA yet A sNA NA in the NAway httptcooi9EQoGz  A good fake,51.37676019,-2.13322776,31,5,50
837,ANA to get NA NAricanNAndy,41.78762148,-71.39125738,29,6,43
838,"This train sNAation is NA How can I get to NA until the NJ Path train NAs  
NAricanNAndy NArstuNAtNAlems",40.74802007,-74.14732967,5,3,31
839,SarinaVina NA NAricNAsandy NA,26.319052,-80.1764785,29,19,40
840,NA HNA you sNA the day afNA NANAow Sandy,54.7323929,-5.8218896,29,23,18
841,Still hNA power NA NAricanNAndy Sandy,38.92241201,-77.09295256,30,1,31
842,At the end of the day Sandy NAl love me ,41.79912653,-72.59951653,29,21,25
843,Feeling good aNA Zone C going around my NAing appNAly frankenstorm sandy  Seek httptcorwhQODZW,40.69000838,-73.97712596,28,22,16
844,NA a Sandy NA NAeNAnhos de Helio NA com NA de NA,-8.04034222,-34.88843367,31,21,36
845,Damn NAricanNAndy  youre NAg NAe NAl NAage out there    Wallwork Hall IUP httptcoMokmJ4Mc,40.61755365,-79.15609616,29,15,36
846,"2NiTE PARTY WITH PURPOSE
 BODY NA W NA St
PORTION OF PROCEEDS WILL GO TO SANDY RELIEF
  Body Lounge httptcom1V1osO8",40.82194371,-73.95749935,4,4,23
847,RT GlobalGrind FRANKENSTORM WATCH Hurricane Sandy SHUTS DOWN the east coast NAs NA  httptcohauM7KjN httptcooYYlh5Ls,39.9742884,-75.4388003,29,14,12
848,The NA is NAn sandy  httptcoR6qmDMH2,41.80608735,-72.25392355,30,16,7
849,Sandy can shut NAn work but they cNA shut NAn CHIPOTLE  Chipotle Mexican Grill httptcozHrzSRGQ,38.92092198,-77.07226187,29,17,25
850,Not only is NAricanNAndy NAtroying my vNAnor NA right now Im NAo stuck at my NAs with NA in my room wtf help,39.43474206,-74.59920748,28,22,58
851,and BAM I get it sandy frankenstorm NA storm wNA NAf sNAsh   The BNAo ComNAnd httptcol4KBfvtK,40.82283986,-73.80073403,29,22,52
852,httptcoTUH7n9wU,42.44762967,-76.46609682,1,14,56
853,OMG BarackONAa NA NA en WashingtonDC por NA de Sandy Hur  ClNAland Park NeighborNA httptcoeFzsCGil,38.93860803,-77.06026622,29,1,46
854,Ginormous tree next to our house NAt NAely NAsed us sandy frankenstorm an  St George StNAn Island httptcoD2DnGumY,40.64559116,-74.08288386,30,1,7
855,dear NAers at the US East Coast pNA stay safe NA and NA Sandy,53.55752241,10.00127184,30,9,16
856,was NANA NA my open winNA NAtending to cNAain the AndNA Gail then NAlized I could NAt go outside got NAe sick sandy NA,40.59395977,-75.53979194,30,1,52
857,Mwen NA NA NA CNN sa sandy ap fe si NAye sa se NA te fe NA NAap NA NA NA nn NAiNAdye,18.5590227,-72.291372,29,21,2
858,Stocking up the NA NA freeNAs NA NA Sandy  KeNAna httptcouA0IDX8v,49.93865164,-119.3902237,30,4,30
859,the rNAr is high but NAnkNA did not flood NA rNAr NAricanNAndy  Mont Clare Bridge httptcoe6t1Ndhx,40.13588458,-75.50767192,30,18,8
860,We need to NAy for all NAse who hNA bNA affected by Hurricane Sandy May God be with them in this NA time,38.2227425,-85.5481834,30,16,7
861,CoinciNAcia o que Por que Todos los NA NA NA NA de NA Ej Huracn Sandy Algo NA NA NA,6.55522,-73.13811,29,17,57
862,RockDocInLV Hurricane Sandy Florida North Carolina New York Could All Feel Storms ImpNA PHOTOS httptcoj1v9KhIY,39.0451431,-94.1525324,27,7,38
863,Volunteer amp NA loNAiNA for Red HNA NANA Rhonda Keyser  NA NA HurricaneSandy Sandy RedHNA nyc NY1sandy,40.68604226,-73.99761647,4,18,49
864,NAurizarAyeee NA NA NA de Sandy,-25.3468006,-57.5776165,29,19,48
865,Sandy NA bNA we NA,40.87454546,-73.85837067,3,23,44
866,In 40 weNA  there NAl be A LOT of NA NAaNA named Sandy ,39.56864194,-75.66907958,28,23,3
867,NA NA still no wNAr at MaluriNAache,3.13183275,101.7342483,2,6,58
868,NAsUniNoticias La NA de valoNA de NYsolo NA opNAciNA NActrnicas maNA Cancelaron transacciNA en el NA por Sandy,18.4642181,-69.9510519,28,23,33
869,So I was hoping to lose power I need this to work NAricane sandy,39.46884798,-76.62107224,30,1,50
870,Hallan NA de NA de 2 tNAulNAes NAaNAecidos en la NAas de NC NA el NA del NAco de NA Bounty NA por Sandy,35.80898627,-78.40165263,30,13,0
871,CNA NAricane sandys bNA NAs NA with it,38.98846484,-76.86017079,30,2,41
872,Lower ManhNAan in NA post sandy   BrNAlyn Bridge Park Pier 6 The BencNA NA,40.69321305,-74.00119803,30,20,16
873,Me NAece NA el NA del NAaNAandy en NY  CuNAo NA NAde NA ha NA ImpNANAes las NA qe se NA x NA,40.1886715,-3.67432883,29,19,35
874,snNAi im NA  at my NA for the ppl who NAed from Sandy ,45.64432158,-122.6063295,5,4,24
875,thinkprogNAs Bushs FEMA NAector MNAael BrNA NAticizes ONAa for NANAing to Sandy too NAckly httptco92HQolpY  NAie,28.3710127,-81.51779028,31,1,10
876,LNAening to the NA No cNAInNANA Feeling sad aNA our Jersey Shore  NA NA,40.06145439,-74.1389388,1,11,54
877,Check out tNAe before and afNA sNAllite NAs of the NAricane DevastaNA httptcoYYMnKQD7,54.5723621,-5.95236572,4,12,47
878,God its NA to lNA at the NAges on what HurricaneSandy has done to New York,53.78332,-1.54639,30,7,43
879,That NA of God Bless AmNAa is anNA NA NAn of the end of the world Mayans 2012 Sandy,40.7908017,-73.7140992,29,2,54
880,Im at Frankenstorm Apocalypse  Hurricane Sandy New York NY w NA NAs httptcocMJFX8zb,40.75037809,-73.98124695,29,0,32
881,"SandyLynn1991 wNA I need to get money if we do end up
Going",43.11981502,-75.28784375,28,5,3
882,12 Toda la solidariNA del NAblo NA con la hermNA Repblica de Cuba los NAtrozos NA por la tormNAa Sandy son cuNAiosos,-0.21138614,-78.43595728,3,2,29
883,TNAe people are NAly NA What an amazing NAort httptcoHSRou0dF sandy healthNA NA,40.745618,-73.994261,31,2,33
884,Hurricane Sandy  MA City tNA NAs Turn to 10 httptcomCajRGpU LeonardCorner EastProviNAce RI,41.827583,-71.417669,30,11,40
885,Superstorm Sandy xuo,46.25768951,-109.4035156,30,20,33
886,"no way  sandy ny
  DuNA httptco8FyYEgQO",40.70240703,-73.98875101,30,15,56
887,Dropped off NA here for Hurricane Sandy victim  The Corcoran Group BrNAlyn Heights httptcoWZC7Wwfa,40.69470263,-73.9941509,3,21,16
888,Keeping NArybody affected by Hurricane Sandy in my NANAts and prNArs,29.43585636,-95.10459193,30,14,52
889,Amazing NAs of Sandy httptcoLceJgl7I,-41.30613322,174.7616437,30,23,22
890,Sandy hits Boston  NA NA NA,42.402898,-71.082152,29,18,58
891,And NAts why you alNA leNA a NA  Frankenstorm Apocalypse  Hurricane Sandy httptcoI8f8I91r,40.79301881,-73.79379272,30,13,5
892,TheBlurBarbosa Praying for NAryone on the East Coast Be safe NAryone who is NA to Hurricane Sandy We all R ,34.0530555,-118.438814,30,0,13
893,hitRECordJoe pls NA your NAers to get NA I am NAe NA work on the woNA sandy,40.75556235,-73.89996945,3,6,9
894,BNA it on Sandy NAricane  Johnnie Mercers Fishing Pier httptcoxg43eXyW,34.21432187,-77.78856754,27,19,47
895,ABCee712 Hurricane SandyHurricane IreneHurricane KatrinawhNANA NAed to Hurricane Chris AyeBAYBAY NAaha,39.927788,-75.5433361,29,16,25
896,Superstorm Sandy xuo,41.96964069,-93.40742188,30,23,37
897,NA NAe  RT MRicoRachNA NA NAaa sNAai NA  NA NA NA NA NA NA NA NA NAyboys  NAha,-2.9631447,104.7532756,3,13,32
898,DNA side of reloNAing to my NA in the ChNAy Hill NJ aNA they hNA NA NA NAn here Ugh Sandy NA Mitt to my tv Thx,40.00095561,-74.95541747,4,0,12
899,All Females The Same ENAly You Sandy SMDFH,41.0996212,-73.4267217,30,1,3
900,Ya NA a NA los NA y las NA Podemos NA q ya esta NA la NA de Sandy,42.3522895,-71.1735375,29,19,49
901,NAricane sandy shore sound newrNANAe LoHud NAud   DNAnport Park httptcof4w9Vuv3,40.89616937,-73.77279944,29,18,27
902,CCSabathia pls RT MikeBloomberg needs to NA NYC MaraNAn due to Sandy NAcious NAources need to help victims not NA Runners,40.56586137,-74.13549576,2,2,50
903,Packed and NAdy to go NA All NAs to NYC NANA Thanks Sandy,37.78446467,-122.3974758,28,17,14
904,NgonyTank WNAgadzira NA NA here Sandy NA,51.50985631,-3.17254859,29,8,57
905,Storm and NA NANAedness all in one sandy storm beer NA  Home httptcoWd5mxVNN,40.08675003,-74.14785767,28,21,5
906,So far but so near to amNAan people From Europe to Usa Sandy,44.8867804,11.653652,29,23,19
907,LNAs NAtty NA to Day AfNA TomNAow Stay safe East CoasNAs RT NewYorkPost Hurricane Sandy from SNA httptcoTVyJXGht,35.93198386,-84.01897668,29,14,41
908,BARNEGAT Municpal office NAd NANAow frankenstorm Sandy,39.42906323,-74.63603512,28,19,42
909,Sandy bgz,27.29605754,-81.36640625,31,6,56
910,Someday a NAl rain NAl come to NA the NAh off the NA sandy NA  Salem Maritime National Site httptcodoKe1mQY,42.52100274,-70.8873175,29,16,27
911,SANDY,40.74835797,-73.91947422,28,14,13
912,ENA more NAage from NAing brNAs this time at Dundas amp Spadina Toronto Sandy  httptcoZ1AyoaEx,43.685876,-79.3414041,30,7,59
913,BitcNA be like RIPNAside  RIPtoNAsewhoNAd because of Sandy,40.8878266,-74.5506399,31,0,12
914,NA NA cavalcNAilito por que NA NA o GP de New Jersey AlgNA NA a NA com o furaco sandy,-23.56081471,-46.59503107,2,9,36
915,I walk outside to the car and my NA are alNAdy NA FuckSandy,40.06373,-79.8969362,30,1,47
916,sandy is a grNA NA to NA junk food  Fairway Market w 11 NAs httptcoSXUviyTG,40.67420193,-74.01670575,28,20,50
917,Madison Sq before Sandy hits sandy nyc   New Yorker HoNA httptcof6gRFJg5,40.75261955,-73.99336294,29,19,10
918,Im gonna lose NAnal as NAn a I get home cause a tower got NAed out  sandy your a beach,40.88846917,-74.55115962,31,0,30
919,No class TNAday My wish came NAe Now I can NAually NA for my NA NAnkyougod NAnkyousandy,41.00786129,-76.83850757,28,21,1
920,lemonNAr sandy NAle la NA est NAe et sappNAe a NA NA fNAoNAympa NAr NAowNA,40.79826365,-73.96104452,29,14,19
921,Nothin like Citgo NA you for NA a NA for NA NA FUSandy httptcoAt9E8WP0,41.08791919,-74.01430928,1,10,30
922,ehIll NAt the new NAt NANAow HurricaneSandy is the new NA for junk food   The StNAsNA httptcoI1mywaAr,38.89704375,-77.04589686,29,2,48
923,I cNA NA the NAage caNA by Hurricane Sandy,26.93669222,-82.30131917,30,21,45
924,Thinking of all my NAends in Jerz sandy is NA u NAs off the NA NA Praying NAt sandy NAt does a NAby in Boston,42.39325471,-71.0942843,29,14,28
925,Check out this Hurricane Sandy NAylNA httpNAYposlJU Spotify from NAtinNAs music,25.87645657,-80.12547669,29,13,59
926,GetNA NAdy for a long night NA in this NAerNA NAricane  leNAge NA sandy  NA NA httptco5TQC3Hf2,39.67147446,-75.75156402,29,19,34
927,Playing footNA in NAricane sandy bc why not NA httptcoKPTN8b5R,39.83172278,-74.8120477,29,18,18
928,i need anNA beer sandy,40.7401598,-73.9710384,30,0,40
929,Just donNAd 6 big NAs of NA and NA to people who lost NArything due to Hurricane Sandy in New York last week FeelingGood ,40.68002293,-73.85045769,5,0,49
930,There is NAe mta NA on this bus right now and the NA are aNA to get NA shitisgetNANAl NA sandy,40.72433843,-73.97955108,2,21,8
931,I know I NA NA But NAnk you HurricaneSandy for making this work day a stNAsful one NAiNAsneeNAds,38.18281353,-85.65463699,30,15,55
932,Its scary to think of the sNAation oNA in AmNAa our NANAts and prNArs are with you sandy,51.3345889,-0.13234975,30,13,58
933,LaLiapinky EUREKAK sandyANAgla pas de NA NA ni NA Ell NApela pr ask du NA NA NA pas,6.37511,2.45423,5,11,21
934,BNA it  Frankenstorm Apocalypse Hurricane Sandy w NA NAs httptco1W78lsFg,40.78953415,-73.79179716,28,16,43
935,RT Mitt Romney RefNA To Talk ANA FEMA AfNA Hurricane Sandy EvNA httptcoK445Cjol via HuffPostPol,25.79638865,-80.27264532,31,17,29
936,MariNAaNov NA tosNAan NAriciasn sabrNAx NA NAdonNAson NA NA y NA espNAndo a Sandy,40.8158578,-73.9584393,27,11,25
937,Viendo tNA con sandy httptcoi9DgNvh3,29.81213,-95.74284,2,1,12
938,Praying for safety to all in the NA and on the East Coast NAricanNAndy ,37.11878171,-76.51656045,29,4,3
939,NAricane sandy NAage StNAnIsland stNA  St George ThNAre httptco6V4WYt2r,40.64212611,-74.07763481,30,18,57
940,Baking a NA NA in NA of Sandy,41.1036082,-81.54854781,30,2,21
941,My NANAts and prNAr go out NAght to NAryone up north being affected by HurricaneSandy  stay safe,36.03067625,-87.34323367,30,2,21
942,Sandy I gNAs I should NAnk u my NActric and wNAr Bill NAt go up cause I dont hNA NA right now but car NAt NAt ,41.3679304,-81.765561,1,10,8
943,Behold our new NA Now to not NA NAn our house before Sandy httptconFtZ1hKH,40.64993929,-74.29485314,28,21,15
944,Jdemov HOLY FUCK NO THAT DID NOT JUST HAPPEN WERE ACTUALLY IN A FIGHT I HOPE SANDY SWALLOWS YOU WHOLE,42.92645366,-72.28224505,29,22,39
